YEAR,MONTH,DAY,HOUR,VALUE
2020,8,12,7,20.0
2020,8,12,8,47.0
2020,8,12,9,42.0
2020,8,12,10,36.0
2020,8,12,11,31.0
2020,8,12,12,29.0
2020,8,12,13,27.0
2020,8,12,14,17.0
2020,8,12,15,12.0
2020,8,12,16,9.0
2020,8,12,17,9.0
2020,8,12,18,10.0
2020,8,12,19,10.0
2020,8,12,20,12.0
2020,8,12,21,22.0
2020,8,12,22,28.0
2020,8,12,23,24.0
2020,8,13,0,27.0
2020,8,13,1,26.0
2020,8,13,2,22.0
2020,8,13,3,16.0
2020,8,13,4,19.0
2020,8,13,5,18.0
2020,8,13,6,23.0
2020,8,13,7,41.0
2020,8,13,8,55.0
2020,8,13,9,65.0
2020,8,13,10,69.0
2020,8,13,11,51.0
2020,8,13,12,42.0
2020,8,13,13,30.0
2020,8,13,14,16.0
2020,8,13,15,12.0
2020,8,13,16,9.0
2020,8,13,17,10.0
2020,8,13,18,10.0
2020,8,13,19,10.0
2020,8,13,20,18.0
2020,8,13,21,25.0
2020,8,13,22,39.0
2020,8,13,23,53.0
2020,8,14,0,78.0
2020,8,14,1,106.0
2020,8,14,2,84.0
2020,8,14,3,69.0
2020,8,14,4,35.0
2020,8,14,5,37.0
2020,8,14,6,45.0
2020,8,14,7,49.0
2020,8,14,8,46.0
2020,8,14,9,48.0
2020,8,14,10,47.0
2020,8,14,11,33.0
2020,8,14,12,30.0
2020,8,14,13,21.0
2020,8,14,14,16.0
2020,8,14,15,11.0
2020,8,14,16,11.0
2020,8,14,17,8.0
2020,8,14,18,10.0
2020,8,14,19,11.0
2020,8,14,20,13.0
2020,8,14,21,22.0
2020,8,14,22,24.0
2020,8,14,23,28.0
2020,8,15,0,21.0
2020,8,15,1,19.0
2020,8,15,2,17.0
2020,8,15,3,19.0
2020,8,15,4,18.0
2020,8,15,5,22.0
2020,8,15,6,30.0
2020,8,15,7,19.0
2020,8,15,8,20.0
2020,8,15,9,22.0
2020,8,15,10,18.0
2020,8,15,11,10.0
2020,8,15,12,9.0
2020,8,15,13,6.0
2020,8,15,14,7.0
2020,8,15,15,5.0
2020,8,15,16,5.0
2020,8,15,17,5.0
2020,8,15,18,6.0
2020,8,15,19,7.0
2020,8,15,20,8.0
2020,8,15,21,11.0
2020,8,15,22,11.0
2020,8,15,23,15.0
2020,8,16,0,14.0
2020,8,16,1,12.0
2020,8,16,2,11.0
2020,8,16,3,9.0
2020,8,16,4,11.0
2020,8,16,5,15.0
2020,8,16,6,17.0
2020,8,16,7,20.0
2020,8,16,8,28.0
2020,8,16,9,18.0
2020,8,16,10,14.0
2020,8,16,11,14.0
2020,8,16,12,13.0
2020,8,16,13,9.0
2020,8,16,14,9.0
2020,8,16,15,5.0
2020,8,16,16,5.0
2020,8,16,17,6.0
2020,8,16,18,6.0
2020,8,16,19,7.0
2020,8,16,20,10.0
2020,8,16,21,17.0
2020,8,16,22,21.0
2020,8,16,23,22.0
2020,8,17,0,20.0
2020,8,17,1,22.0
2020,8,17,2,16.0
2020,8,17,3,17.0
2020,8,17,4,17.0
2020,8,17,5,14.0
2020,8,17,6,12.0
2020,8,17,7,16.0
2020,8,17,8,31.0
2020,8,17,9,40.0
2020,8,17,10,34.0
2020,8,17,11,22.0
2020,8,17,12,13.0
2020,8,17,13,10.0
2020,8,17,14,9.0
2020,8,17,15,7.0
2020,8,17,16,9.0
2020,8,17,17,8.0
2020,8,17,18,8.0
2020,8,17,19,8.0
2020,8,17,20,9.0
2020,8,17,21,13.0
2020,8,17,22,18.0
2020,8,17,23,14.0
2020,8,18,0,14.0
2020,8,18,1,17.0
2020,8,18,2,14.0
2020,8,18,3,11.0
2020,8,18,4,10.0
2020,8,18,5,10.0
2020,8,18,6,13.0
2020,8,18,7,16.0
2020,8,18,8,53.0
2020,8,18,9,63.0
2020,8,18,10,45.0
2020,8,18,11,37.0
2020,8,18,12,22.0
2020,8,18,13,14.0
2020,8,18,14,11.0
2020,8,18,15,11.0
2020,8,18,16,9.0
2020,8,18,17,9.0
2020,8,18,18,8.0
2020,8,18,19,8.0
2020,8,18,20,11.0
2020,8,18,21,17.0
2020,8,18,22,28.0
2020,8,18,23,29.0
2020,8,19,0,32.0
2020,8,19,1,22.0
2020,8,19,2,19.0
2020,8,19,3,12.0
2020,8,19,4,26.0
2020,8,19,5,44.0
2020,8,19,6,49.0
2020,8,19,7,47.0
2020,8,19,8,48.0
2020,8,19,9,53.0
2020,8,19,10,52.0
2020,8,19,11,30.0
2020,8,19,12,13.0
2020,8,19,13,14.0
2020,8,19,14,25.0
2020,8,19,15,9.0
2020,8,19,16,10.0
2020,8,19,17,8.0
2020,8,19,18,9.0
2020,8,19,19,10.0
2020,8,19,20,12.0
2020,8,19,21,19.0
2020,8,19,22,25.0
2020,8,19,23,22.0
2020,8,20,0,16.0
2020,8,20,1,21.0
2020,8,20,2,54.0
2020,8,20,3,66.0
2020,8,20,4,60.0
2020,8,20,5,56.0
2020,8,20,6,49.0
2020,8,20,7,52.0
2020,8,20,8,54.0
2020,8,20,9,56.0
2020,8,20,10,53.0
2020,8,20,11,56.0
2020,8,20,12,36.0
2020,8,20,13,15.0
2020,8,20,14,10.0
2020,8,20,15,10.0
2020,8,20,16,11.0
2020,8,20,17,12.0
2020,8,20,18,11.0
2020,8,20,19,11.0
2020,8,20,20,14.0
2020,8,20,21,19.0
2020,8,20,22,25.0
2020,8,20,23,29.0
2020,8,21,0,21.0
2020,8,21,1,23.0
2020,8,21,2,18.0
2020,8,21,3,25.0
2020,8,21,4,31.0
2020,8,21,5,24.0
2020,8,21,6,16.0
2020,8,21,7,24.0
2020,8,21,8,28.0
2020,8,21,9,22.0
2020,8,21,10,16.0
2020,8,21,11,14.0
2020,8,21,12,10.0
2020,8,21,13,9.0
2020,8,21,14,9.0
2020,8,21,15,7.0
2020,8,21,16,7.0
2020,8,21,17,7.0
2020,8,21,18,7.0
2020,8,21,19,7.0
2020,8,21,20,8.0
2020,8,21,21,10.0
2020,8,21,22,10.0
2020,8,21,23,19.0
2020,8,22,0,19.0
2020,8,22,1,21.0
2020,8,22,2,13.0
2020,8,22,3,15.0
2020,8,22,4,15.0
2020,8,22,5,27.0
2020,8,22,6,25.0
2020,8,22,7,22.0
2020,8,22,8,21.0
2020,8,22,9,18.0
2020,8,22,10,20.0
2020,8,22,11,15.0
2020,8,22,12,14.0
2020,8,22,13,11.0
2020,8,22,14,10.0
2020,8,22,15,9.0
2020,8,22,16,6.0
2020,8,22,17,5.0
2020,8,22,18,8.0
2020,8,22,19,12.0
2020,8,22,20,16.0
2020,8,22,21,31.0
2020,8,22,22,34.0
2020,8,22,23,34.0
2020,8,23,0,25.0
2020,8,23,1,28.0
2020,8,23,2,14.0
2020,8,23,3,12.0
2020,8,23,4,10.0
2020,8,23,5,21.0
2020,8,23,6,14.0
2020,8,23,7,16.0
2020,8,23,8,15.0
2020,8,23,9,13.0
2020,8,23,10,15.0
2020,8,23,11,10.0
2020,8,23,12,8.0
2020,8,23,13,9.0
2020,8,23,14,10.0
2020,8,23,15,7.0
2020,8,23,16,8.0
2020,8,23,17,7.0
2020,8,23,18,9.0
2020,8,23,19,14.0
2020,8,23,20,12.0
2020,8,23,21,30.0
2020,8,23,22,53.0
2020,8,23,23,23.0
2020,8,24,0,14.0
2020,8,24,1,10.0
2020,8,24,2,11.0
2020,8,24,3,9.0
2020,8,24,4,9.0
2020,8,24,5,11.0
2020,8,24,6,12.0
2020,8,24,7,22.0
2020,8,24,8,31.0
2020,8,24,9,36.0
2020,8,24,10,38.0
2020,8,24,11,29.0
2020,8,24,12,21.0
2020,8,24,13,18.0
2020,8,24,14,15.0
2020,8,24,15,12.0
2020,8,24,16,12.0
2020,8,24,17,13.0
2020,8,24,19,11.0
2020,8,24,20,15.0
2020,8,24,21,36.0
2020,8,24,22,53.0
2020,8,24,23,84.0
2020,8,25,0,58.0
2020,8,25,1,60.0
2020,8,25,2,21.0
2020,8,25,3,21.0
2020,8,25,4,16.0
2020,8,25,5,16.0
2020,8,25,6,19.0
2020,8,25,7,36.0
2020,8,25,8,51.0
2020,8,25,9,45.0
2020,8,25,10,38.0
2020,8,25,11,43.0
2020,8,25,12,40.0
2020,8,25,13,37.0
2020,8,25,14,22.0
2020,8,25,15,16.0
2020,8,25,16,12.0
2020,8,25,17,10.0
2020,8,25,18,14.0
2020,8,25,19,12.0
2020,8,25,20,25.0
2020,8,25,21,61.0
2020,8,25,22,62.0
2020,8,25,23,51.0
2020,8,26,0,71.0
2020,8,26,1,103.0
2020,8,26,2,63.0
2020,8,26,3,64.0
2020,8,26,4,56.0
2020,8,26,5,43.0
2020,8,26,6,35.0
2020,8,26,7,61.0
2020,8,26,8,63.0
2020,8,26,9,62.0
2020,8,26,10,50.0
2020,8,26,11,47.0
2020,8,26,12,57.0
2020,8,26,13,44.0
2020,8,26,14,23.0
2020,8,26,15,12.0
2020,8,26,16,16.0
2020,8,26,17,13.0
2020,8,26,18,11.0
2020,8,26,19,14.0
2020,8,26,20,20.0
2020,8,26,21,49.0
2020,8,26,22,33.0
2020,8,26,23,35.0
2020,8,27,0,50.0
2020,8,27,1,43.0
2020,8,27,2,39.0
2020,8,27,3,48.0
2020,8,27,4,44.0
2020,8,27,5,49.0
2020,8,27,6,37.0
2020,8,27,7,51.0
2020,8,27,8,48.0
2020,8,27,9,52.0
2020,8,27,10,63.0
2020,8,27,11,59.0
2020,8,27,12,62.0
2020,8,27,13,35.0
2020,8,27,14,31.0
2020,8,27,15,28.0
2020,8,27,16,20.0
2020,8,27,17,14.0
2020,8,27,18,13.0
2020,8,27,19,14.0
2020,8,27,20,18.0
2020,8,27,21,50.0
2020,8,27,22,47.0
2020,8,27,23,53.0
2020,8,28,0,59.0
2020,8,28,1,25.0
2020,8,28,2,17.0
2020,8,28,3,14.0
2020,8,28,4,27.0
2020,8,28,5,17.0
2020,8,28,6,21.0
2020,8,28,7,27.0
2020,8,28,8,33.0
2020,8,28,9,33.0
2020,8,28,10,28.0
2020,8,28,11,19.0
2020,8,28,12,16.0
2020,8,28,13,12.0
2020,8,28,14,13.0
2020,8,28,15,11.0
2020,8,28,16,8.0
2020,8,28,17,15.0
2020,8,28,18,15.0
2020,8,28,19,17.0
2020,8,28,20,18.0
2020,8,28,21,19.0
2020,8,28,22,16.0
2020,8,28,23,14.0
2020,8,29,0,14.0
2020,8,29,1,15.0
2020,8,29,2,13.0
2020,8,29,3,9.0
2020,8,29,4,9.0
2020,8,29,5,11.0
2020,8,29,6,22.0
2020,8,29,7,11.0
2020,8,29,8,21.0
2020,8,29,9,19.0
2020,8,29,10,12.0
2020,8,29,11,11.0
2020,8,29,12,11.0
2020,8,29,13,10.0
2020,8,29,14,8.0
2020,8,29,15,9.0
2020,8,29,16,7.0
2020,8,29,17,8.0
2020,8,29,18,10.0
2020,8,29,19,10.0
2020,8,29,20,13.0
2020,8,29,21,14.0
2020,8,29,22,15.0
2020,8,29,23,15.0
2020,8,30,0,12.0
2020,8,30,1,11.0
2020,8,30,2,10.0
2020,8,30,3,8.0
2020,8,30,4,11.0
2020,8,30,5,18.0
2020,8,30,6,21.0
2020,8,30,7,13.0
2020,8,30,8,16.0
2020,8,30,9,13.0
2020,8,30,10,10.0
2020,8,30,11,9.0
2020,8,30,12,10.0
2020,8,30,13,10.0
2020,8,30,14,10.0
2020,8,30,15,10.0
2020,8,30,16,8.0
2020,8,30,17,8.0
2020,8,30,18,9.0
2020,8,30,19,13.0
2020,8,30,20,12.0
2020,8,30,21,16.0
2020,8,30,22,20.0
2020,8,30,23,20.0
2020,8,31,0,13.0
2020,8,31,1,11.0
2020,8,31,2,9.0
2020,8,31,3,10.0
2020,8,31,4,13.0
2020,8,31,5,11.0
2020,8,31,6,12.0
2020,8,31,7,24.0
2020,8,31,8,32.0
2020,8,31,9,43.0
2020,8,31,10,35.0
2020,8,31,11,27.0
2020,8,31,12,22.0
2020,8,31,13,22.0
2020,8,31,14,18.0
2020,8,31,15,16.0
2020,8,31,16,13.0
2020,8,31,17,11.0
2020,8,31,18,13.0
2020,8,31,19,18.0
2020,8,31,20,18.0
2020,8,31,21,33.0
2020,8,31,22,48.0
2020,8,31,23,82.0
2020,9,1,0,90.0
2020,9,1,1,86.0
2020,9,1,2,53.0
2020,9,1,3,35.0
2020,9,1,4,29.0
2020,9,1,5,36.0
2020,9,1,6,35.0
2020,9,1,7,46.0
2020,9,1,8,70.0
2020,9,1,9,74.0
2020,9,1,10,78.0
2020,9,1,11,86.0
2020,9,1,12,63.0
2020,9,1,13,45.0
2020,9,1,14,37.0
2020,9,1,15,24.0
2020,9,1,16,21.0
2020,9,1,17,18.0
2020,9,1,18,20.0
2020,9,1,19,22.0
2020,9,1,20,29.0
2020,9,1,21,48.0
2020,9,1,22,73.0
2020,9,1,23,104.0
2020,9,2,0,72.0
2020,9,2,1,17.0
2020,9,2,2,13.0
2020,9,2,3,12.0
2020,9,2,4,13.0
2020,9,2,5,12.0
2020,9,2,6,13.0
2020,9,2,7,22.0
2020,9,2,8,37.0
2020,9,2,9,34.0
2020,9,2,10,34.0
2020,9,2,11,38.0
2020,9,2,12,30.0
2020,9,2,13,24.0
2020,9,2,14,20.0
2020,9,2,15,16.0
2020,9,2,16,18.0
2020,9,2,17,14.0
2020,9,2,18,24.0
2020,9,2,19,29.0
2020,9,2,20,37.0
2020,9,2,21,56.0
2020,9,2,22,78.0
2020,9,2,23,101.0
2020,9,3,0,32.0
2020,9,3,1,20.0
2020,9,3,2,21.0
2020,9,3,3,17.0
2020,9,3,4,15.0
2020,9,3,5,15.0
2020,9,3,6,23.0
2020,9,3,7,45.0
2020,9,3,8,61.0
2020,9,3,9,59.0
2020,9,3,10,42.0
2020,9,3,11,41.0
2020,9,3,12,38.0
2020,9,3,13,34.0
2020,9,3,14,27.0
2020,9,3,15,18.0
2020,9,3,16,17.0
2020,9,3,17,28.0
2020,9,3,18,28.0
2020,9,3,19,30.0
2020,9,3,20,29.0
2020,9,3,21,60.0
2020,9,3,22,102.0
2020,9,3,23,122.0
2020,9,4,0,112.0
2020,9,4,1,121.0
2020,9,4,2,70.0
2020,9,4,3,31.0
2020,9,4,4,23.0
2020,9,4,5,23.0
2020,9,4,6,26.0
2020,9,4,7,39.0
2020,9,4,8,72.0
2020,9,4,9,65.0
2020,9,4,10,45.0
2020,9,4,11,42.0
2020,9,4,12,32.0
2020,9,4,13,27.0
2020,9,4,14,22.0
2020,9,4,15,16.0
2020,9,4,16,26.0
2020,9,4,17,17.0
2020,9,4,18,17.0
2020,9,4,19,19.0
2020,9,4,20,26.0
2020,9,4,21,67.0
2020,9,4,22,92.0
2020,9,4,23,98.0
2020,9,5,0,100.0
2020,9,5,1,93.0
2020,9,5,2,68.0
2020,9,5,3,59.0
2020,9,5,4,32.0
2020,9,5,5,28.0
2020,9,5,6,33.0
2020,9,5,7,23.0
2020,9,5,8,37.0
2020,9,5,9,42.0
2020,9,5,10,31.0
2020,9,5,11,27.0
2020,9,5,12,24.0
2020,9,5,13,26.0
2020,9,5,14,18.0
2020,9,5,15,18.0
2020,9,5,16,13.0
2020,9,5,17,15.0
2020,9,5,18,15.0
2020,9,5,19,18.0
2020,9,5,20,36.0
2020,9,5,21,74.0
2020,9,5,22,97.0
2020,9,5,23,90.0
2020,9,6,0,50.0
2020,9,6,1,24.0
2020,9,6,2,18.0
2020,9,6,3,17.0
2020,9,6,4,14.0
2020,9,6,5,17.0
2020,9,6,6,25.0
2020,9,6,7,27.0
2020,9,6,8,23.0
2020,9,6,9,20.0
2020,9,6,10,18.0
2020,9,6,11,13.0
2020,9,6,12,11.0
2020,9,6,13,11.0
2020,9,6,14,13.0
2020,9,6,15,10.0
2020,9,6,16,8.0
2020,9,6,17,10.0
2020,9,6,18,12.0
2020,9,6,19,11.0
2020,9,6,20,29.0
2020,9,6,21,25.0
2020,9,6,22,32.0
2020,9,6,23,25.0
2020,9,7,0,14.0
2020,9,7,1,14.0
2020,9,7,2,24.0
2020,9,7,3,16.0
2020,9,7,4,13.0
2020,9,7,5,10.0
2020,9,7,6,11.0
2020,9,7,7,21.0
2020,9,7,8,25.0
2020,9,7,9,25.0
2020,9,7,10,23.0
2020,9,7,11,23.0
2020,9,7,12,23.0
2020,9,7,13,23.0
2020,9,7,14,21.0
2020,9,7,15,22.0
2020,9,7,16,22.0
2020,9,7,17,22.0
2020,9,7,18,19.0
2020,9,7,19,19.0
2020,9,7,20,28.0
2020,9,7,21,41.0
2020,9,7,22,20.0
2020,9,7,23,17.0
2020,9,8,0,11.0
2020,9,8,1,10.0
2020,9,8,2,10.0
2020,9,8,3,9.0
2020,9,8,4,10.0
2020,9,8,5,13.0
2020,9,8,6,11.0
2020,9,8,7,21.0
2020,9,8,8,32.0
2020,9,8,9,33.0
2020,9,8,10,27.0
2020,9,8,11,38.0
2020,9,8,12,28.0
2020,9,8,13,22.0
2020,9,8,14,16.0
2020,9,8,15,16.0
2020,9,8,16,20.0
2020,9,8,17,19.0
2020,9,8,18,16.0
2020,9,8,19,17.0
2020,9,8,20,25.0
2020,9,8,21,31.0
2020,9,8,22,57.0
2020,9,8,23,61.0
2020,9,9,0,69.0
2020,9,9,1,33.0
2020,9,9,2,26.0
2020,9,9,3,37.0
2020,9,9,4,26.0
2020,9,9,5,18.0
2020,9,9,6,28.0
2020,9,9,7,49.0
2020,9,9,8,72.0
2020,9,9,9,67.0
2020,9,9,10,38.0
2020,9,9,11,37.0
2020,9,9,12,27.0
2020,9,9,13,28.0
2020,9,9,14,23.0
2020,9,9,15,18.0
2020,9,9,16,17.0
2020,9,9,17,17.0
2020,9,9,18,17.0
2020,9,9,19,17.0
2020,9,9,20,26.0
2020,9,9,21,48.0
2020,9,9,22,75.0
2020,9,9,23,51.0
2020,9,10,0,45.0
2020,9,10,1,27.0
2020,9,10,2,12.0
2020,9,10,3,11.0
2020,9,10,4,12.0
2020,9,10,5,13.0
2020,9,10,6,14.0
2020,9,10,7,25.0
2020,9,10,8,43.0
2020,9,10,9,51.0
2020,9,10,10,36.0
2020,9,10,11,48.0
2020,9,10,12,41.0
2020,9,10,13,33.0
2020,9,10,14,21.0
2020,9,10,15,19.0
2020,9,10,16,18.0
2020,9,10,17,25.0
2020,9,10,19,38.0
2020,9,10,20,59.0
2020,9,10,21,65.0
2020,9,10,22,87.0
2020,9,10,23,56.0
2020,9,11,0,20.0
2020,9,11,1,15.0
2020,9,11,2,15.0
2020,9,11,3,11.0
2020,9,11,4,15.0
2020,9,11,5,18.0
2020,9,11,6,18.0
2020,9,11,7,38.0
2020,9,11,8,56.0
2020,9,11,9,50.0
2020,9,11,10,46.0
2020,9,11,11,40.0
2020,9,11,12,46.0
2020,9,11,13,34.0
2020,9,11,14,26.0
2020,9,11,15,17.0
2020,9,11,16,14.0
2020,9,11,17,16.0
2020,9,11,18,20.0
2020,9,11,19,21.0
2020,9,11,20,38.0
2020,9,11,21,71.0
2020,9,11,22,88.0
2020,9,11,23,87.0
2020,9,12,0,28.0
2020,9,12,1,16.0
2020,9,12,2,15.0
2020,9,12,3,12.0
2020,9,12,4,13.0
2020,9,12,5,14.0
2020,9,12,6,28.0
2020,9,12,7,22.0
2020,9,12,8,32.0
2020,9,12,9,25.0
2020,9,12,10,27.0
2020,9,12,11,24.0
2020,9,12,12,22.0
2020,9,12,13,22.0
2020,9,12,14,21.0
2020,9,12,15,17.0
2020,9,12,16,19.0
2020,9,12,17,23.0
2020,9,12,18,14.0
2020,9,12,19,20.0
2020,9,12,20,38.0
2020,9,12,21,83.0
2020,9,12,22,148.0
2020,9,12,23,146.0
2020,9,13,0,87.0
2020,9,13,1,29.0
2020,9,13,2,31.0
2020,9,13,3,21.0
2020,9,13,4,17.0
2020,9,13,5,18.0
2020,9,13,6,24.0
2020,9,13,7,16.0
2020,9,13,8,19.0
2020,9,13,9,17.0
2020,9,13,10,17.0
2020,9,13,11,15.0
2020,9,13,12,12.0
2020,9,13,13,14.0
2020,9,13,14,10.0
2020,9,13,15,9.0
2020,9,13,16,9.0
2020,9,13,17,9.0
2020,9,13,18,10.0
2020,9,13,19,15.0
2020,9,13,20,25.0
2020,9,13,21,47.0
2020,9,13,22,45.0
2020,9,13,23,26.0
2020,9,14,0,17.0
2020,9,14,1,12.0
2020,9,14,2,11.0
2020,9,14,3,12.0
2020,9,14,4,12.0
2020,9,14,5,13.0
2020,9,14,6,23.0
2020,9,14,7,49.0
2020,9,14,8,64.0
2020,9,14,9,52.0
2020,9,14,10,41.0
2020,9,14,11,44.0
2020,9,14,12,33.0
2020,9,14,13,28.0
2020,9,14,14,27.0
2020,9,14,15,26.0
2020,9,14,16,37.0
2020,9,14,17,21.0
2020,9,14,18,15.0
2020,9,14,19,35.0
2020,9,14,20,26.0
2020,9,14,21,26.0
2020,9,14,22,22.0
2020,9,14,23,27.0
2020,9,15,0,20.0
2020,9,15,1,21.0
2020,9,15,2,24.0
2020,9,15,3,18.0
2020,9,15,4,21.0
2020,9,15,5,20.0
2020,9,15,6,23.0
2020,9,15,7,36.0
2020,9,15,8,49.0
2020,9,15,9,50.0
2020,9,15,13,27.0
2020,9,15,14,19.0
2020,9,15,15,15.0
2020,9,15,16,13.0
2020,9,15,17,14.0
2020,9,15,18,16.0
2020,9,15,19,13.0
2020,9,15,20,25.0
2020,9,15,21,43.0
2020,9,15,22,61.0
2020,9,15,23,70.0
2020,9,16,0,78.0
2020,9,16,1,46.0
2020,9,16,2,31.0
2020,9,16,3,22.0
2020,9,16,4,26.0
2020,9,16,5,23.0
2020,9,16,6,25.0
2020,9,16,7,43.0
2020,9,16,8,62.0
2020,9,16,9,63.0
2020,9,16,10,52.0
2020,9,16,11,43.0
2020,9,16,12,37.0
2020,9,16,13,35.0
2020,9,16,14,24.0
2020,9,16,15,16.0
2020,9,16,16,15.0
2020,9,16,17,16.0
2020,9,16,18,11.0
2020,9,16,19,20.0
2020,9,16,20,32.0
2020,9,16,21,60.0
2020,9,16,22,42.0
2020,9,16,23,19.0
2020,9,17,0,23.0
2020,9,17,1,26.0
2020,9,17,2,10.0
2020,9,17,3,14.0
2020,9,17,4,17.0
2020,9,17,5,19.0
2020,9,17,6,21.0
2020,9,17,7,31.0
2020,9,17,8,51.0
2020,9,17,9,63.0
2020,9,17,10,51.0
2020,9,17,11,47.0
2020,9,17,12,37.0
2020,9,17,13,23.0
2020,9,17,14,19.0
2020,9,17,15,13.0
2020,9,17,16,12.0
2020,9,17,17,13.0
2020,9,17,18,21.0
2020,9,17,19,48.0
2020,9,17,20,52.0
2020,9,17,21,49.0
2020,9,17,22,33.0
2020,9,17,23,20.0
2020,9,18,0,21.0
2020,9,18,1,21.0
2020,9,18,2,21.0
2020,9,18,3,17.0
2020,9,18,4,17.0
2020,9,18,5,17.0
2020,9,18,6,23.0
2020,9,18,7,33.0
2020,9,18,8,38.0
2020,9,18,9,35.0
2020,9,18,10,29.0
2020,9,18,11,25.0
2020,9,18,12,21.0
2020,9,18,13,26.0
2020,9,18,14,21.0
2020,9,18,15,17.0
2020,9,18,16,24.0
2020,9,18,17,32.0
2020,9,18,18,23.0
2020,9,18,19,35.0
2020,9,18,20,44.0
2020,9,18,21,41.0
2020,9,18,22,52.0
2020,9,18,23,27.0
2020,9,19,0,16.0
2020,9,19,1,10.0
2020,9,19,2,10.0
2020,9,19,3,9.0
2020,9,19,4,9.0
2020,9,19,5,15.0
2020,9,19,6,19.0
2020,9,19,7,15.0
2020,9,19,8,13.0
2020,9,19,9,18.0
2020,9,19,10,9.0
2020,9,19,11,9.0
2020,9,19,12,12.0
2020,9,19,13,10.0
2020,9,19,14,8.0
2020,9,19,15,8.0
2020,9,19,16,9.0
2020,9,19,17,9.0
2020,9,19,18,9.0
2020,9,19,19,12.0
2020,9,19,20,14.0
2020,9,19,21,16.0
2020,9,19,22,18.0
2020,9,19,23,19.0
2020,9,20,0,18.0
2020,9,20,1,14.0
2020,9,20,2,13.0
2020,9,20,3,9.0
2020,9,20,4,8.0
2020,9,20,5,12.0
2020,9,20,6,9.0
2020,9,20,7,8.0
2020,9,20,8,9.0
2020,9,20,9,10.0
2020,9,20,10,7.0
2020,9,20,11,7.0
2020,9,20,12,7.0
2020,9,20,13,7.0
2020,9,20,14,7.0
2020,9,20,15,5.0
2020,9,20,16,5.0
2020,9,20,17,5.0
2020,9,20,18,6.0
2020,9,20,19,10.0
2020,9,20,20,13.0
2020,9,20,21,15.0
2020,9,20,22,16.0
2020,9,20,23,19.0
2020,9,21,0,14.0
2020,9,21,1,23.0
2020,9,21,2,18.0
2020,9,21,3,13.0
2020,9,21,4,16.0
2020,9,21,5,14.0
2020,9,21,6,16.0
2020,9,21,7,33.0
2020,9,21,8,39.0
2020,9,21,9,49.0
2020,9,21,10,47.0
2020,9,21,11,36.0
2020,9,21,13,14.0
2020,9,21,14,15.0
2020,9,21,15,9.0
2020,9,21,16,10.0
2020,9,21,17,10.0
2020,9,21,18,11.0
2020,9,21,19,18.0
2020,9,21,20,22.0
2020,9,21,21,35.0
2020,9,21,22,28.0
2020,9,21,23,32.0
2020,9,22,0,40.0
2020,9,22,1,55.0
2020,9,22,2,49.0
2020,9,22,3,24.0
2020,9,22,4,25.0
2020,9,22,5,28.0
2020,9,22,6,26.0
2020,9,22,7,43.0
2020,9,22,8,58.0
2020,9,22,9,66.0
2020,9,22,10,78.0
2020,9,22,11,76.0
2020,9,22,12,54.0
2020,9,22,13,44.0
2020,9,22,14,15.0
2020,9,22,15,11.0
2020,9,22,16,11.0
2020,9,22,17,10.0
2020,9,22,18,11.0
2020,9,22,19,14.0
2020,9,22,20,17.0
2020,9,22,21,24.0
2020,9,22,22,25.0
2020,9,22,23,20.0
2020,9,23,0,18.0
2020,9,23,1,21.0
2020,9,23,2,23.0
2020,9,23,3,19.0
2020,9,23,4,14.0
2020,9,23,5,15.0
2020,9,23,6,20.0
2020,9,23,7,30.0
2020,9,23,8,41.0
2020,9,23,9,37.0
2020,9,23,10,21.0
2020,9,23,11,22.0
2020,9,23,12,14.0
2020,9,23,13,11.0
2020,9,23,14,9.0
2020,9,23,15,7.0
2020,9,23,16,7.0
2020,9,23,17,8.0
2020,9,23,18,10.0
2020,9,23,19,12.0
2020,9,23,20,15.0
2020,9,23,21,14.0
2020,9,23,22,13.0
2020,9,23,23,13.0
2020,9,24,0,10.0
2020,9,24,1,12.0
2020,9,24,2,9.0
2020,9,24,3,8.0
2020,9,24,4,8.0
2020,9,24,5,8.0
2020,9,24,6,9.0
2020,9,24,7,18.0
2020,9,24,8,29.0
2020,9,24,9,27.0
2020,9,24,10,20.0
2020,9,24,11,20.0
2020,9,24,12,13.0
2020,9,24,13,9.0
2020,9,24,14,7.0
2020,9,24,15,10.0
2020,9,24,16,9.0
2020,9,24,17,9.0
2020,9,24,18,10.0
2020,9,24,19,13.0
2020,9,24,20,20.0
2020,9,24,21,28.0
2020,9,24,22,23.0
2020,9,24,23,18.0
2020,9,25,0,14.0
2020,9,25,1,17.0
2020,9,25,2,12.0
2020,9,25,3,9.0
2020,9,25,4,17.0
2020,9,25,5,6.0
2020,9,25,6,10.0
2020,9,25,7,16.0
2020,9,25,8,22.0
2020,9,25,9,22.0
2020,9,25,10,20.0
2020,9,25,11,23.0
2020,9,25,12,19.0
2020,9,25,13,17.0
2020,9,25,14,16.0
2020,9,25,15,17.0
2020,9,25,16,15.0
2020,9,25,17,17.0
2020,9,25,18,16.0
2020,9,25,19,19.0
2020,9,25,20,26.0
2020,9,25,21,32.0
2020,9,25,22,30.0
2020,9,25,23,28.0
2020,9,26,0,23.0
2020,9,26,1,19.0
2020,9,26,2,17.0
2020,9,26,3,12.0
2020,9,26,4,8.0
2020,9,26,5,15.0
2020,9,26,6,23.0
2020,9,26,7,37.0
